Supplier_ID,Supplier_Name,Supplier_Industry,Supplier_Year,Gross_Spend,Revenue,Reported_Emissions,Scope1_Emission,Scope2_Emission,Scope3_Emission,Baseline_Year,Target_Year,Target_Reduction_Percentage,Interim_Target_Reduction_Percentage,Industry_Baseline_Year,Industry_Target_Year,Industry_Reduction_Percentage,Industry_Emission_Factor,Spend_Based_Emission_Factor,Revenue_Based_Emission_Intensity
SUP-0043,Logistics Supplier 043,Logistics,2021,1339386.98,10491730.86,,42.6352,31.8274,138.2415,2018.0,2035.0,0.543,0.1921,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0043,Logistics Supplier 043,Logistics,2022,1055165.49,11613402.56,164.5807,41.679,15.6876,,2018.0,2035.0,0.543,0.1921,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0043,Logistics Supplier 043,Logistics,2023,1485363.67,9184008.22,,51.388,18.0553,125.7545,2018.0,2035.0,0.543,0.1921,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0043,Logistics Supplier 043,Logistics,2024,1582516.22,9114745.39,,34.2647,37.2644,147.6296,2018.0,2035.0,0.543,0.1921,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0044,Chemicals Supplier 044,Chemicals,2015,17652487.54,102669591.28,15097.8722,3092.7058,1791.9678,11732.7781,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0044,Chemicals Supplier 044,Chemicals,2016,18991216.98,116772875.93,,5401.9376,3430.1907,10135.1771,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0044,Chemicals Supplier 044,Chemicals,2017,19300750.41,120446008.38,16603.797,3047.2352,1869.5258,12032.2491,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0044,Chemicals Supplier 044,Chemicals,2018,24031028.79,161014074.63,20537.271,2436.1053,,,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0044,Chemicals Supplier 044,Chemicals,2019,20816084.84,153191438.0,,5807.744,4390.6977,,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0044,Chemicals Supplier 044,Chemicals,2020,25212918.1,124250924.0,22494.2592,3849.6592,3715.3135,15564.7747,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0044,Chemicals Supplier 044,Chemicals,2021,30308705.35,209402600.55,26009.1388,,1891.7113,15495.0043,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0044,Chemicals Supplier 044,Chemicals,2022,27796184.17,208637192.17,,,3176.5797,17696.3721,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0044,Chemicals Supplier 044,Chemicals,2023,29592818.19,172621455.16,30028.5307,5991.7142,2955.2299,,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0044,Chemicals Supplier 044,Chemicals,2024,35263210.83,312085078.23,30130.7815,3248.4917,,,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0045,Logistics Supplier 045,Logistics,2015,12962761.66,18120647.64,3708.4666,875.6382,734.3754,1863.1646,2019.0,2035.0,0.5906,0.2263,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0045,Logistics Supplier 045,Logistics,2016,14863276.03,20021232.39,,716.4791,371.3644,2921.9892,2019.0,2035.0,0.5906,0.2263,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0045,Logistics Supplier 045,Logistics,2017,16127816.9,16370205.41,4238.9012,694.2987,268.4514,3651.5945,2019.0,2035.0,0.5906,0.2263,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0045,Logistics Supplier 045,Logistics,2018,16900060.02,25429414.88,4799.4432,987.3999,747.6806,,2019.0,2035.0,0.5906,0.2263,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0045,Logistics Supplier 045,Logistics,2019,15681242.13,25569400.44,4029.6726,462.9382,689.9719,2753.5351,2019.0,2035.0,0.5906,0.2263,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0045,Logistics Supplier 045,Logistics,2020,17316388.47,24595968.5,3844.3676,,583.9309,2778.6476,2019.0,2035.0,0.5906,0.2263,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0045,Logistics Supplier 045,Logistics,2021,19740348.43,32269746.24,4069.3811,,915.5852,2704.0591,2019.0,2035.0,0.5906,0.2263,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0045,Logistics Supplier 045,Logistics,2022,19954005.01,29587299.72,3903.6622,1147.0254,,2593.2761,2019.0,2035.0,0.5906,0.2263,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0045,Logistics Supplier 045,Logistics,2023,23741420.04,25954507.99,4073.3026,819.9914,445.2657,3013.9937,2019.0,2035.0,0.5906,0.2263,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0045,Logistics Supplier 045,Logistics,2024,21874586.79,36553728.54,3783.1466,572.0124,507.5448,2729.1452,2019.0,2035.0,0.5906,0.2263,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0046,Textiles Supplier 046,Textiles,2015,1375728.55,6884544.38,443.2574,56.6819,38.6554,337.9272,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0046,Textiles Supplier 046,Textiles,2016,1159389.35,8157541.35,,41.6769,31.8507,253.6564,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0046,Textiles Supplier 046,Textiles,2017,1279441.77,7872114.36,296.3822,56.3985,36.8349,206.8141,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0046,Textiles Supplier 046,Textiles,2018,1468991.91,6967029.46,404.7753,108.6312,59.5587,236.2098,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0046,Textiles Supplier 046,Textiles,2019,1282824.75,6456179.14,315.468,84.565,51.9812,162.3647,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0046,Textiles Supplier 046,Textiles,2020,1294621.22,9223922.48,351.3144,39.9993,,226.9306,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0046,Textiles Supplier 046,Textiles,2021,1224353.67,7006591.1,,32.0577,,132.8842,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0046,Textiles Supplier 046,Textiles,2022,1240841.36,9165593.33,,34.3527,70.566,249.063,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0046,Textiles Supplier 046,Textiles,2023,1281641.09,8684918.35,343.2542,,,187.5908,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0046,Textiles Supplier 046,Textiles,2024,1364268.71,16401506.49,301.8451,46.1148,48.2149,202.6606,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0047,Packaging Supplier 047,Packaging,2015,15619527.34,66793410.11,,5747.7544,4628.4095,,2018.0,2040.0,0.3939,0.2136,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0047,Packaging Supplier 047,Packaging,2016,17036092.13,62776501.45,26002.2769,2478.9438,,18400.3394,2018.0,2040.0,0.3939,0.2136,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0047,Packaging Supplier 047,Packaging,2017,19233646.28,69583340.09,29400.5717,2411.669,1908.3752,,2018.0,2040.0,0.3939,0.2136,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0047,Packaging Supplier 047,Packaging,2018,19963776.39,90561760.33,24264.6494,5052.8923,5564.1681,14681.5907,2018.0,2040.0,0.3939,0.2136,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0047,Packaging Supplier 047,Packaging,2019,21313886.01,77378386.92,30584.0262,5245.6352,4687.7129,20932.9098,2018.0,2040.0,0.3939,0.2136,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0047,Packaging Supplier 047,Packaging,2020,25379788.62,100445291.64,42625.7368,7650.1795,7370.8916,26482.3936,2018.0,2040.0,0.3939,0.2136,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0047,Packaging Supplier 047,Packaging,2021,24249499.68,113672706.99,33519.8375,,3609.9536,24329.6545,2018.0,2040.0,0.3939,0.2136,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0047,Packaging Supplier 047,Packaging,2022,30235371.77,127260997.11,46702.4552,12655.8005,7254.8754,26392.423,2018.0,2040.0,0.3939,0.2136,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0047,Packaging Supplier 047,Packaging,2023,27509248.35,108386126.58,,10185.0465,,,2018.0,2040.0,0.3939,0.2136,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0047,Packaging Supplier 047,Packaging,2024,34224773.76,,49116.488,10460.8548,9550.4494,29214.3236,2018.0,2040.0,0.3939,0.2136,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946
SUP-0048,Logistics Supplier 048,Logistics,2015,7002410.02,21358551.66,2179.8608,396.4768,385.4979,1349.074,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0048,Logistics Supplier 048,Logistics,2016,7459906.05,21600822.47,,152.0745,118.0885,1681.9017,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0048,Logistics Supplier 048,Logistics,2017,7535746.01,18052003.05,1949.4645,408.0641,456.6539,,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0048,Logistics Supplier 048,Logistics,2018,8046335.19,20619935.28,,266.9008,,,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0048,Logistics Supplier 048,Logistics,2019,7875414.02,21204610.01,1918.0186,,340.2826,1200.3154,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0048,Logistics Supplier 048,Logistics,2020,6671358.75,31440264.5,2319.7229,371.4298,280.302,1624.49,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0048,Logistics Supplier 048,Logistics,2021,8361695.47,,,434.4401,264.0936,1622.9657,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0048,Logistics Supplier 048,Logistics,2022,8779384.95,33316327.31,2215.53,465.9464,378.5885,1404.353,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0048,Logistics Supplier 048,Logistics,2023,9116693.87,26024579.27,,573.5798,189.4772,1968.2098,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0048,Logistics Supplier 048,Logistics,2024,9186435.67,,,378.8577,471.3549,1497.791,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0049,Logistics Supplier 049,Logistics,2015,6651665.65,64917886.01,,260.0038,141.3751,844.4025,2019.0,2030.0,0.236,0.1422,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0049,Logistics Supplier 049,Logistics,2016,7715121.89,55062172.49,1057.3056,218.1597,,,2019.0,2030.0,0.236,0.1422,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0049,Logistics Supplier 049,Logistics,2017,7517625.9,,,,207.6666,720.3459,2019.0,2030.0,0.236,0.1422,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0049,Logistics Supplier 049,Logistics,2018,,,1132.4652,168.6916,93.0234,,2019.0,2030.0,0.236,0.1422,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0049,Logistics Supplier 049,Logistics,2019,6792509.93,54673104.61,,215.6403,57.0781,691.0926,2019.0,2030.0,0.236,0.1422,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0049,Logistics Supplier 049,Logistics,2020,7203067.52,,,160.1828,101.2874,855.6123,2019.0,2030.0,0.236,0.1422,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0049,Logistics Supplier 049,Logistics,2021,7787991.45,70114277.38,1376.2951,202.7989,220.4617,,2019.0,2030.0,0.236,0.1422,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0049,Logistics Supplier 049,Logistics,2022,7466487.41,70879654.94,1301.3245,128.9304,,,2019.0,2030.0,0.236,0.1422,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0049,Logistics Supplier 049,Logistics,2023,7120335.6,59369250.66,,205.5944,165.9286,503.3381,2019.0,2030.0,0.236,0.1422,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0049,Logistics Supplier 049,Logistics,2024,7710892.64,59733845.05,1168.5577,,170.241,,2019.0,2030.0,0.236,0.1422,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0050,Electronics Supplier 050,Electronics,2015,12594802.95,22189244.07,11485.1549,3351.4062,1264.3772,7120.6816,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0050,Electronics Supplier 050,Electronics,2016,16467668.67,20340736.79,20062.763,1733.4955,,14325.629,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0050,Electronics Supplier 050,Electronics,2017,16937501.77,22810228.96,,3672.0869,2257.9867,,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0050,Electronics Supplier 050,Electronics,2018,,21119097.1,15348.8864,3874.9612,2405.2194,8911.8778,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0050,Electronics Supplier 050,Electronics,2019,18117850.26,,17806.7625,,,13361.5198,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0050,Electronics Supplier 050,Electronics,2020,22474176.68,29737763.94,,3867.5767,1940.0729,19224.9918,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0050,Electronics Supplier 050,Electronics,2021,23913876.4,25500133.46,16299.785,2618.3902,2262.1409,11444.8235,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0050,Electronics Supplier 050,Electronics,2022,22148190.73,,,3725.058,3308.9646,9621.4295,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0050,Electronics Supplier 050,Electronics,2023,26758804.43,30526096.55,,4701.0982,3939.1413,12579.059,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0050,Electronics Supplier 050,Electronics,2024,30503082.57,29119757.53,,4417.1932,2273.9902,14805.3566,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0051,Textiles Supplier 051,Textiles,2015,9949680.32,63816904.06,1881.3185,374.5989,,1271.1471,2021.0,2035.0,0.4466,0.1676,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0051,Textiles Supplier 051,Textiles,2016,7756127.9,65925274.19,1765.3815,,,980.985,2021.0,2035.0,0.4466,0.1676,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0051,Textiles Supplier 051,Textiles,2017,9681767.95,75146011.37,2157.8079,581.6501,247.0007,1351.9097,2021.0,2035.0,0.4466,0.1676,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0051,Textiles Supplier 051,Textiles,2018,9657666.43,,1684.8266,146.399,124.4639,1413.6711,2021.0,2035.0,0.4466,0.1676,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0051,Textiles Supplier 051,Textiles,2019,9980605.39,54927342.92,,344.2581,168.6583,1823.0722,2021.0,2035.0,0.4466,0.1676,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0051,Textiles Supplier 051,Textiles,2020,8165784.85,72685775.5,1886.7746,484.8907,406.8545,1146.7993,2021.0,2035.0,0.4466,0.1676,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0051,Textiles Supplier 051,Textiles,2021,9257855.93,82890281.36,,463.3019,,,2021.0,2035.0,0.4466,0.1676,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0051,Textiles Supplier 051,Textiles,2022,9596126.28,64925691.34,1956.3857,252.7722,201.5309,1552.4822,2021.0,2035.0,0.4466,0.1676,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0051,Textiles Supplier 051,Textiles,2023,11357078.57,86622786.81,2836.6234,,575.6436,1662.726,2021.0,2035.0,0.4466,0.1676,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0051,Textiles Supplier 051,Textiles,2024,9086118.81,73100833.8,1958.5221,566.0083,210.5221,,2021.0,2035.0,0.4466,0.1676,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343
SUP-0052,Electronics Supplier 052,Electronics,2015,14440663.68,50772819.78,10231.0759,1511.8208,1565.6685,8124.4517,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0052,Electronics Supplier 052,Electronics,2016,15501307.42,59756128.63,10292.0354,,1737.4655,,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0052,Electronics Supplier 052,Electronics,2017,18866248.49,57691831.45,10726.3475,906.5909,1393.6983,8101.1078,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0052,Electronics Supplier 052,Electronics,2018,17376497.18,56212028.68,6971.8466,823.6835,1071.0915,,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0052,Electronics Supplier 052,Electronics,2019,14881005.06,52252221.85,9770.4477,1407.7577,,6865.6221,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0052,Electronics Supplier 052,Electronics,2020,16992724.42,58422825.82,10318.0632,,1843.2232,5785.3088,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0052,Electronics Supplier 052,Electronics,2021,18468280.53,61080957.03,,1432.5355,1417.298,6495.5403,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0052,Electronics Supplier 052,Electronics,2022,,58383570.0,8930.9936,2513.5467,696.4758,5926.7172,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0052,Electronics Supplier 052,Electronics,2023,20042530.91,80255570.82,8514.8674,,631.8626,,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0052,Electronics Supplier 052,Electronics,2024,17480428.95,59211096.29,6648.7037,,490.2344,5038.2233,,,,,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0053,Electronics Supplier 053,Electronics,2015,523804.78,2011013.32,,112.8069,52.2272,,2021.0,2030.0,0.5843,0.3539,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0053,Electronics Supplier 053,Electronics,2016,508890.36,,521.5717,104.0763,81.8786,320.4539,2021.0,2030.0,0.5843,0.3539,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0053,Electronics Supplier 053,Electronics,2017,590829.13,2718163.82,654.6942,132.4221,79.8907,450.1854,2021.0,2030.0,0.5843,0.3539,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0053,Electronics Supplier 053,Electronics,2018,662713.45,2912578.58,662.2178,118.1257,111.6942,461.0607,2021.0,2030.0,0.5843,0.3539,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0053,Electronics Supplier 053,Electronics,2019,620762.18,3542801.13,808.9703,90.2007,85.669,590.2699,2021.0,2030.0,0.5843,0.3539,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0053,Electronics Supplier 053,Electronics,2020,709622.7,3634179.42,705.3059,87.7544,134.092,532.8228,2021.0,2030.0,0.5843,0.3539,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0053,Electronics Supplier 053,Electronics,2021,,2839825.22,574.1628,124.743,69.4573,,2021.0,2030.0,0.5843,0.3539,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0053,Electronics Supplier 053,Electronics,2022,616218.8,4098541.65,604.8104,111.708,104.5208,451.0083,2021.0,2030.0,0.5843,0.3539,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0053,Electronics Supplier 053,Electronics,2023,884901.04,3333297.2,843.0254,107.8216,137.5078,538.3193,2021.0,2030.0,0.5843,0.3539,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0053,Electronics Supplier 053,Electronics,2024,917106.38,4831588.32,,196.2945,144.2933,378.9051,2021.0,2030.0,0.5843,0.3539,2018,2040.0,0.3424,635.1588,0.00086105,0.00013947
SUP-0054,Chemicals Supplier 054,Chemicals,2015,2569176.3,3892965.99,1527.7388,392.631,179.0758,900.8951,2019.0,2035.0,0.3128,0.1632,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0054,Chemicals Supplier 054,Chemicals,2016,2395593.17,2878543.9,1602.5482,154.2757,116.4944,1373.2602,2019.0,2035.0,0.3128,0.1632,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0054,Chemicals Supplier 054,Chemicals,2017,,2958749.67,1473.5414,,294.6901,1038.8907,2019.0,2035.0,0.3128,0.1632,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0054,Chemicals Supplier 054,Chemicals,2018,2389457.52,3553900.75,1283.2802,326.389,134.6633,846.3162,2019.0,2035.0,0.3128,0.1632,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0054,Chemicals Supplier 054,Chemicals,2019,3067721.41,,1807.0777,,186.8636,,2019.0,2035.0,0.3128,0.1632,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0054,Chemicals Supplier 054,Chemicals,2020,2778069.51,3315514.77,,292.8235,,971.2477,2019.0,2035.0,0.3128,0.1632,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0054,Chemicals Supplier 054,Chemicals,2021,2502568.83,3828040.09,,143.8972,201.1025,821.1144,2019.0,2035.0,0.3128,0.1632,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0054,Chemicals Supplier 054,Chemicals,2022,2858935.31,4091075.72,1494.4131,407.0473,,863.6302,2019.0,2035.0,0.3128,0.1632,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0054,Chemicals Supplier 054,Chemicals,2023,2841688.31,4049516.27,1669.237,,,1188.9129,2019.0,2035.0,0.3128,0.1632,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0054,Chemicals Supplier 054,Chemicals,2024,,3663142.89,1075.8171,231.391,102.4218,762.7708,2019.0,2035.0,0.3128,0.1632,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0055,Chemicals Supplier 055,Chemicals,2015,21458975.33,,,3784.798,3185.8873,15993.4938,2020.0,2040.0,0.6136,0.3724,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0055,Chemicals Supplier 055,Chemicals,2016,20725054.41,124547056.35,19280.9107,2421.2393,3514.2935,13217.2247,2020.0,2040.0,0.6136,0.3724,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0055,Chemicals Supplier 055,Chemicals,2017,24877280.04,148078078.07,,3810.1377,3801.3425,,2020.0,2040.0,0.6136,0.3724,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0055,Chemicals Supplier 055,Chemicals,2018,20745173.36,132982458.39,,2476.585,2152.2195,10999.6009,2020.0,2040.0,0.6136,0.3724,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0055,Chemicals Supplier 055,Chemicals,2019,26332788.11,121114026.47,,3406.9038,,12570.3631,2020.0,2040.0,0.6136,0.3724,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0055,Chemicals Supplier 055,Chemicals,2020,25085949.56,107875932.03,,,4253.6921,,2020.0,2040.0,0.6136,0.3724,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0055,Chemicals Supplier 055,Chemicals,2021,,167281032.75,,5099.4743,4631.7882,14427.3177,2020.0,2040.0,0.6136,0.3724,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0055,Chemicals Supplier 055,Chemicals,2022,25006816.04,143297094.49,,7298.6782,1776.2754,,2020.0,2040.0,0.6136,0.3724,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0055,Chemicals Supplier 055,Chemicals,2023,30349792.37,166021495.59,30586.0885,3148.2264,5171.1441,22029.8238,2020.0,2040.0,0.6136,0.3724,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0055,Chemicals Supplier 055,Chemicals,2024,32625215.05,121223052.52,,2223.8809,,20876.9168,2020.0,2040.0,0.6136,0.3724,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124
SUP-0056,Metals Supplier 056,Metals,2015,6215836.3,40438418.99,7451.9926,675.471,1649.6645,5254.1891,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0056,Metals Supplier 056,Metals,2016,5966192.23,40858200.99,7481.4734,1015.9115,1436.0606,5514.4151,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0056,Metals Supplier 056,Metals,2017,4857134.2,40760766.28,,,,3921.6609,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0056,Metals Supplier 056,Metals,2018,5561599.21,38492806.96,5635.0021,1553.1342,399.6093,,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0056,Metals Supplier 056,Metals,2019,5440093.84,,6613.6582,,1217.5574,5700.857,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0056,Metals Supplier 056,Metals,2020,4878093.04,34205514.74,5172.4735,1354.2973,979.5555,3162.3375,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0056,Metals Supplier 056,Metals,2021,,30759353.45,5418.8158,752.8858,628.7341,4511.5027,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0056,Metals Supplier 056,Metals,2022,5012110.65,31704278.73,5921.3848,1060.2087,445.1121,4503.3676,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0056,Metals Supplier 056,Metals,2023,5064281.89,23955365.4,5146.5322,423.4718,978.4056,3758.5867,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0056,Metals Supplier 056,Metals,2024,5090864.96,29346554.29,6263.882,,552.8304,4955.6678,,,,,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008
SUP-0057,Logistics Supplier 057,Logistics,2015,8514829.72,49536838.99,1317.7511,384.7177,204.2193,811.3868,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0057,Logistics Supplier 057,Logistics,2016,9651283.36,44972022.6,1440.4778,,207.9016,1077.0369,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0057,Logistics Supplier 057,Logistics,2017,9389641.77,48984289.32,,392.0034,112.5463,964.6495,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0057,Logistics Supplier 057,Logistics,2018,10469040.39,56052563.1,1634.544,302.2853,293.8921,,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0057,Logistics Supplier 057,Logistics,2019,9288661.06,47519891.95,1239.7368,218.4663,,,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0057,Logistics Supplier 057,Logistics,2020,11027219.47,48521757.14,,128.1792,208.1508,1028.5482,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
SUP-0057,Logistics Supplier 057,Logistics,2021,12260337.9,52432537.32,1655.614,362.0376,238.77,,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787
