Supplier_ID,Supplier_Name,Supplier_Industry,Supplier_Year,Baseline_Year,Target_Year,Reported_Emissions,Scope1_Emission,Scope2_Emission,Scope3_Emission,Gross_Spend,Revenue,Total_Emission_Value,Emission_Source_Flag,Emissions_Data_Available_Flag,Data_Quality_Flag,Missing_Parameter_Flag,Validation_Flag,Forecast_Year,Forecast_Method_Flag,Baseline_Emission,Target_Emission,Forecast_Emission,Glide_Path_Emission,Absolute_Reduction,Emission_Intensity,Intensity_Reduction,Gap_to_Target,Annual_Reduction_Required,Carbon_Budget_Remaining,Cumulative_Emissions,Confidence_Score,Supplier_Risk_Category,Target_Achievement_Status
SUP-0071,Chemicals Supplier 071,Chemicals,2024,2021,2040,21541.644,1955.2305,4891.8038,16048.01,43200087.82,123558713.2,21541.644,Provided Total Emissions,True,High,None,Valid,2025,Supplier Target Pathway,23855.8461,11341.0692,21221.1562,21221.1562,2634.6899,0.00049123,0.110442,9880.087,658.6725,160235.951,21221.1562,0.99,Critical,On Track to Glide Path
SUP-0071,Chemicals Supplier 071,Chemicals,2024,2021,2040,21541.644,1955.2305,4891.8038,16048.01,43200087.82,123558713.2,21541.644,Provided Total Emissions,True,High,None,Valid,2026,Supplier Target Pathway,23855.8461,11341.0692,20562.4838,20562.4838,3293.3623,0.00047598,0.138053,9221.4145,658.6725,139673.4672,41783.64,0.99,Critical,On Track to Glide Path
SUP-0071,Chemicals Supplier 071,Chemicals,2024,2021,2040,21541.644,1955.2305,4891.8038,16048.01,43200087.82,123558713.2,21541.644,Provided Total Emissions,True,High,None,Valid,2027,Supplier Target Pathway,23855.8461,11341.0692,19903.8113,19903.8113,3952.0348,0.00046074,0.165663,8562.7421,658.6725,119769.6559,61687.4513,0.99,Critical,On Track to Glide Path
SUP-0071,Chemicals Supplier 071,Chemicals,2024,2021,2040,21541.644,1955.2305,4891.8038,16048.01,43200087.82,123558713.2,21541.644,Provided Total Emissions,True,High,None,Valid,2028,Supplier Target Pathway,23855.8461,11341.0692,19245.1388,19245.1388,4610.7073,0.00044549,0.193274,7904.0696,658.6725,100524.5171,80932.5901,0.99,Critical,On Track to Glide Path
SUP-0071,Chemicals Supplier 071,Chemicals,2024,2021,2040,21541.644,1955.2305,4891.8038,16048.01,43200087.82,123558713.2,21541.644,Provided Total Emissions,True,High,None,Valid,2029,Supplier Target Pathway,23855.8461,11341.0692,18586.4664,18586.4664,5269.3797,0.00043024,0.220884,7245.3971,658.6725,81938.0507,99519.0565,0.99,Critical,On Track to Glide Path
SUP-0071,Chemicals Supplier 071,Chemicals,2024,2021,2040,21541.644,1955.2305,4891.8038,16048.01,43200087.82,123558713.2,21541.644,Provided Total Emissions,True,High,None,Valid,2030,Supplier Target Pathway,23855.8461,11341.0692,17927.7939,17927.7939,5928.0522,0.00041499,0.248495,6586.7247,658.6725,64010.2568,117446.8504,0.99,Critical,On Track to Glide Path
SUP-0071,Chemicals Supplier 071,Chemicals,2024,2021,2040,21541.644,1955.2305,4891.8038,16048.01,43200087.82,123558713.2,21541.644,Provided Total Emissions,True,High,None,Valid,2031,Supplier Target Pathway,23855.8461,11341.0692,17269.1214,17269.1214,6586.7247,0.00039975,0.276105,5928.0522,658.6725,46741.1354,134715.9718,0.99,Critical,On Track to Glide Path
SUP-0071,Chemicals Supplier 071,Chemicals,2024,2021,2040,21541.644,1955.2305,4891.8038,16048.01,43200087.82,123558713.2,21541.644,Provided Total Emissions,True,High,None,Valid,2032,Supplier Target Pathway,23855.8461,11341.0692,16610.449,16610.449,7245.3971,0.0003845,0.303716,5269.3797,658.6725,30130.6864,151326.4208,0.99,Critical,On Track to Glide Path
SUP-0071,Chemicals Supplier 071,Chemicals,2024,2021,2040,21541.644,1955.2305,4891.8038,16048.01,43200087.82,123558713.2,21541.644,Provided Total Emissions,True,High,None,Valid,2033,Supplier Target Pathway,23855.8461,11341.0692,15951.7765,15951.7765,7904.0696,0.00036925,0.331326,4610.7073,658.6725,14178.9099,167278.1973,0.99,Critical,On Track to Glide Path
SUP-0071,Chemicals Supplier 071,Chemicals,2024,2021,2040,21541.644,1955.2305,4891.8038,16048.01,43200087.82,123558713.2,21541.644,Provided Total Emissions,True,High,None,Valid,2034,Supplier Target Pathway,23855.8461,11341.0692,15293.104,15293.104,8562.7421,0.00035401,0.358937,3952.0348,658.6725,-1114.1941,182571.3013,0.99,High,On Track to Glide Path
SUP-0071,Chemicals Supplier 071,Chemicals,2024,2021,2040,21541.644,1955.2305,4891.8038,16048.01,43200087.82,123558713.2,21541.644,Provided Total Emissions,True,High,None,Valid,2035,Supplier Target Pathway,23855.8461,11341.0692,14634.4316,14634.4316,9221.4145,0.00033876,0.386547,3293.3623,658.6725,-15748.6257,197205.7329,0.99,High,On Track to Glide Path
SUP-0071,Chemicals Supplier 071,Chemicals,2024,2021,2040,21541.644,1955.2305,4891.8038,16048.01,43200087.82,123558713.2,21541.644,Provided Total Emissions,True,High,None,Valid,2036,Supplier Target Pathway,23855.8461,11341.0692,13975.7591,13975.7591,9880.087,0.00032351,0.414158,2634.6899,658.6725,-29724.3848,211181.492,0.99,High,On Track to Glide Path
SUP-0071,Chemicals Supplier 071,Chemicals,2024,2021,2040,21541.644,1955.2305,4891.8038,16048.01,43200087.82,123558713.2,21541.644,Provided Total Emissions,True,High,None,Valid,2037,Supplier Target Pathway,23855.8461,11341.0692,13317.0866,13317.0866,10538.7595,0.00030827,0.441768,1976.0174,658.6725,-43041.4714,224498.5786,0.99,High,On Track to Glide Path
SUP-0071,Chemicals Supplier 071,Chemicals,2024,2021,2040,21541.644,1955.2305,4891.8038,16048.01,43200087.82,123558713.2,21541.644,Provided Total Emissions,True,High,None,Valid,2038,Supplier Target Pathway,23855.8461,11341.0692,12658.4142,12658.4142,11197.4319,0.00029302,0.469379,1317.3449,658.6725,-55699.8856,237156.9928,0.99,Medium,On Track to Glide Path
SUP-0071,Chemicals Supplier 071,Chemicals,2024,2021,2040,21541.644,1955.2305,4891.8038,16048.01,43200087.82,123558713.2,21541.644,Provided Total Emissions,True,High,None,Valid,2039,Supplier Target Pathway,23855.8461,11341.0692,11999.7417,11999.7417,11856.1044,0.00027777,0.496989,658.6725,658.6725,-67699.6273,249156.7345,0.99,Medium,On Track to Glide Path
SUP-0071,Chemicals Supplier 071,Chemicals,2024,2021,2040,21541.644,1955.2305,4891.8038,16048.01,43200087.82,123558713.2,21541.644,Provided Total Emissions,True,High,None,Valid,2040,Supplier Target Pathway,23855.8461,11341.0692,11341.0692,11341.0692,12514.7769,0.00026252,0.5246,0.0,658.6725,-79040.6965,260497.8037,0.99,Low,On Track
SUP-0072,Electronics Supplier 072,Electronics,2024,2018,2040,13727.7422,3736.5444,2668.0744,6799.6499,22159283.79,64594775.65,13727.7422,Provided Total Emissions,True,High,None,Valid,2025,Supplier Target Pathway,10423.0333,4454.8044,8524.0514,8524.0514,1898.9819,0.00038467,0.182191,4069.247,271.2831,62752.819,8524.0514,0.99,Critical,On Track to Glide Path
SUP-0072,Electronics Supplier 072,Electronics,2024,2018,2040,13727.7422,3736.5444,2668.0744,6799.6499,22159283.79,64594775.65,13727.7422,Provided Total Emissions,True,High,None,Valid,2026,Supplier Target Pathway,10423.0333,4454.8044,8252.7683,8252.7683,2170.265,0.00037243,0.208218,3797.9638,271.2831,54500.0507,16776.8197,0.99,Critical,On Track to Glide Path
SUP-0072,Electronics Supplier 072,Electronics,2024,2018,2040,13727.7422,3736.5444,2668.0744,6799.6499,22159283.79,64594775.65,13727.7422,Provided Total Emissions,True,High,None,Valid,2027,Supplier Target Pathway,10423.0333,4454.8044,7981.4851,7981.4851,2441.5482,0.00036019,0.234245,3526.6807,271.2831,46518.5656,24758.3048,0.99,Critical,On Track to Glide Path
SUP-0072,Electronics Supplier 072,Electronics,2024,2018,2040,13727.7422,3736.5444,2668.0744,6799.6499,22159283.79,64594775.65,13727.7422,Provided Total Emissions,True,High,None,Valid,2028,Supplier Target Pathway,10423.0333,4454.8044,7710.202,7710.202,2712.8313,0.00034794,0.260273,3255.3976,271.2831,38808.3636,32468.5068,0.99,Critical,On Track to Glide Path
SUP-0072,Electronics Supplier 072,Electronics,2024,2018,2040,13727.7422,3736.5444,2668.0744,6799.6499,22159283.79,64594775.65,13727.7422,Provided Total Emissions,True,High,None,Valid,2029,Supplier Target Pathway,10423.0333,4454.8044,7438.9189,7438.9189,2984.1144,0.0003357,0.2863,2984.1144,271.2831,31369.4447,39907.4257,0.99,Critical,On Track to Glide Path
SUP-0072,Electronics Supplier 072,Electronics,2024,2018,2040,13727.7422,3736.5444,2668.0744,6799.6499,22159283.79,64594775.65,13727.7422,Provided Total Emissions,True,High,None,Valid,2030,Supplier Target Pathway,10423.0333,4454.8044,7167.6357,7167.6357,3255.3976,0.00032346,0.312327,2712.8313,271.2831,24201.809,47075.0614,0.99,Critical,On Track to Glide Path
SUP-0072,Electronics Supplier 072,Electronics,2024,2018,2040,13727.7422,3736.5444,2668.0744,6799.6499,22159283.79,64594775.65,13727.7422,Provided Total Emissions,True,High,None,Valid,2031,Supplier Target Pathway,10423.0333,4454.8044,6896.3526,6896.3526,3526.6807,0.00031122,0.338355,2441.5482,271.2831,17305.4564,53971.414,0.99,Critical,On Track to Glide Path
SUP-0072,Electronics Supplier 072,Electronics,2024,2018,2040,13727.7422,3736.5444,2668.0744,6799.6499,22159283.79,64594775.65,13727.7422,Provided Total Emissions,True,High,None,Valid,2032,Supplier Target Pathway,10423.0333,4454.8044,6625.0695,6625.0695,3797.9638,0.00029897,0.364382,2170.265,271.2831,10680.3869,60596.4835,0.99,Critical,On Track to Glide Path
SUP-0072,Electronics Supplier 072,Electronics,2024,2018,2040,13727.7422,3736.5444,2668.0744,6799.6499,22159283.79,64594775.65,13727.7422,Provided Total Emissions,True,High,None,Valid,2033,Supplier Target Pathway,10423.0333,4454.8044,6353.7863,6353.7863,4069.247,0.00028673,0.390409,1898.9819,271.2831,4326.6006,66950.2698,0.99,Critical,On Track to Glide Path
SUP-0072,Electronics Supplier 072,Electronics,2024,2018,2040,13727.7422,3736.5444,2668.0744,6799.6499,22159283.79,64594775.65,13727.7422,Provided Total Emissions,True,High,None,Valid,2034,Supplier Target Pathway,10423.0333,4454.8044,6082.5032,6082.5032,4340.5301,0.00027449,0.416436,1627.6988,271.2831,-1755.9026,73032.773,0.99,Critical,On Track to Glide Path
SUP-0072,Electronics Supplier 072,Electronics,2024,2018,2040,13727.7422,3736.5444,2668.0744,6799.6499,22159283.79,64594775.65,13727.7422,Provided Total Emissions,True,High,None,Valid,2035,Supplier Target Pathway,10423.0333,4454.8044,5811.2201,5811.2201,4611.8132,0.00026225,0.442464,1356.4157,271.2831,-7567.1227,78843.9931,0.99,High,On Track to Glide Path
SUP-0072,Electronics Supplier 072,Electronics,2024,2018,2040,13727.7422,3736.5444,2668.0744,6799.6499,22159283.79,64594775.65,13727.7422,Provided Total Emissions,True,High,None,Valid,2036,Supplier Target Pathway,10423.0333,4454.8044,5539.937,5539.937,4883.0963,0.00025001,0.468491,1085.1325,271.2831,-13107.0597,84383.9301,0.99,High,On Track to Glide Path
SUP-0072,Electronics Supplier 072,Electronics,2024,2018,2040,13727.7422,3736.5444,2668.0744,6799.6499,22159283.79,64594775.65,13727.7422,Provided Total Emissions,True,High,None,Valid,2037,Supplier Target Pathway,10423.0333,4454.8044,5268.6538,5268.6538,5154.3795,0.00023776,0.494518,813.8494,271.2831,-18375.7135,89652.5839,0.99,High,On Track to Glide Path
SUP-0072,Electronics Supplier 072,Electronics,2024,2018,2040,13727.7422,3736.5444,2668.0744,6799.6499,22159283.79,64594775.65,13727.7422,Provided Total Emissions,True,High,None,Valid,2038,Supplier Target Pathway,10423.0333,4454.8044,4997.3707,4997.3707,5425.6626,0.00022552,0.520545,542.5663,271.2831,-23373.0842,94649.9546,0.99,Medium,On Track to Glide Path
SUP-0072,Electronics Supplier 072,Electronics,2024,2018,2040,13727.7422,3736.5444,2668.0744,6799.6499,22159283.79,64594775.65,13727.7422,Provided Total Emissions,True,High,None,Valid,2039,Supplier Target Pathway,10423.0333,4454.8044,4726.0876,4726.0876,5696.9457,0.00021328,0.546573,271.2831,271.2831,-28099.1718,99376.0422,0.99,Medium,On Track to Glide Path
SUP-0072,Electronics Supplier 072,Electronics,2024,2018,2040,13727.7422,3736.5444,2668.0744,6799.6499,22159283.79,64594775.65,13727.7422,Provided Total Emissions,True,High,None,Valid,2040,Supplier Target Pathway,10423.0333,4454.8044,4454.8044,4454.8044,5968.2289,0.00020104,0.5726,0.0,271.2831,-32553.9762,103830.8466,0.99,Low,On Track
SUP-0073,Packaging Supplier 073,Packaging,2024,2021,2030,16015.2073,3724.4673,3199.0057,8740.0867,14423624.23,120436061.57,16015.2073,Provided Total Emissions,True,High,None,Valid,2025,Supplier Target Pathway,17473.4283,6980.6346,12809.9644,12809.9644,4663.4639,0.00088812,0.266889,5829.3298,1165.866,29073.8432,12809.9644,0.99,Critical,On Track to Glide Path
SUP-0073,Packaging Supplier 073,Packaging,2024,2021,2030,16015.2073,3724.4673,3199.0057,8740.0867,14423624.23,120436061.57,16015.2073,Provided Total Emissions,True,High,None,Valid,2026,Supplier Target Pathway,17473.4283,6980.6346,11644.0985,11644.0985,5829.3298,0.00080729,0.333611,4663.4639,1165.866,17429.7447,24454.0629,0.99,Critical,On Track to Glide Path
SUP-0073,Packaging Supplier 073,Packaging,2024,2021,2030,16015.2073,3724.4673,3199.0057,8740.0867,14423624.23,120436061.57,16015.2073,Provided Total Emissions,True,High,None,Valid,2027,Supplier Target Pathway,17473.4283,6980.6346,10478.2325,10478.2325,6995.1958,0.00072646,0.400333,3497.5979,1165.866,6951.5122,34932.2954,0.99,Critical,On Track to Glide Path
SUP-0073,Packaging Supplier 073,Packaging,2024,2021,2030,16015.2073,3724.4673,3199.0057,8740.0867,14423624.23,120436061.57,16015.2073,Provided Total Emissions,True,High,None,Valid,2028,Supplier Target Pathway,17473.4283,6980.6346,9312.3665,9312.3665,8161.0618,0.00064563,0.467056,2331.7319,1165.866,-2360.8543,44244.6619,0.99,High,On Track to Glide Path
SUP-0073,Packaging Supplier 073,Packaging,2024,2021,2030,16015.2073,3724.4673,3199.0057,8740.0867,14423624.23,120436061.57,16015.2073,Provided Total Emissions,True,High,None,Valid,2029,Supplier Target Pathway,17473.4283,6980.6346,8146.5006,8146.5006,9326.9277,0.0005648,0.533778,1165.866,1165.866,-10507.3549,52391.1625,0.99,High,On Track to Glide Path
SUP-0073,Packaging Supplier 073,Packaging,2024,2021,2030,16015.2073,3724.4673,3199.0057,8740.0867,14423624.23,120436061.57,16015.2073,Provided Total Emissions,True,High,None,Valid,2030,Supplier Target Pathway,17473.4283,6980.6346,6980.6346,6980.6346,10492.7937,0.00048397,0.6005,0.0,1165.866,-17487.9895,59371.7971,0.99,Low,On Track
SUP-0073,Packaging Supplier 073,Packaging,2024,2021,2030,16015.2073,3724.4673,3199.0057,8740.0867,14423624.23,120436061.57,16015.2073,Provided Total Emissions,True,High,None,Valid,2031,Supplier Target Pathway,17473.4283,6980.6346,6980.6346,6980.6346,10492.7937,0.00048397,0.6005,0.0,1165.866,-24468.6241,66352.4317,0.99,Low,On Track
SUP-0073,Packaging Supplier 073,Packaging,2024,2021,2030,16015.2073,3724.4673,3199.0057,8740.0867,14423624.23,120436061.57,16015.2073,Provided Total Emissions,True,High,None,Valid,2032,Supplier Target Pathway,17473.4283,6980.6346,6980.6346,6980.6346,10492.7937,0.00048397,0.6005,0.0,1165.866,-31449.2587,73333.0663,0.99,Low,On Track
SUP-0073,Packaging Supplier 073,Packaging,2024,2021,2030,16015.2073,3724.4673,3199.0057,8740.0867,14423624.23,120436061.57,16015.2073,Provided Total Emissions,True,High,None,Valid,2033,Supplier Target Pathway,17473.4283,6980.6346,6980.6346,6980.6346,10492.7937,0.00048397,0.6005,0.0,1165.866,-38429.8933,80313.7009,0.99,Low,On Track
SUP-0073,Packaging Supplier 073,Packaging,2024,2021,2030,16015.2073,3724.4673,3199.0057,8740.0867,14423624.23,120436061.57,16015.2073,Provided Total Emissions,True,High,None,Valid,2034,Supplier Target Pathway,17473.4283,6980.6346,6980.6346,6980.6346,10492.7937,0.00048397,0.6005,0.0,1165.866,-45410.5279,87294.3355,0.99,Low,On Track
SUP-0073,Packaging Supplier 073,Packaging,2024,2021,2030,16015.2073,3724.4673,3199.0057,8740.0867,14423624.23,120436061.57,16015.2073,Provided Total Emissions,True,High,None,Valid,2035,Supplier Target Pathway,17473.4283,6980.6346,6980.6346,6980.6346,10492.7937,0.00048397,0.6005,0.0,1165.866,-52391.1625,94274.9701,0.99,Low,On Track
SUP-0073,Packaging Supplier 073,Packaging,2024,2021,2030,16015.2073,3724.4673,3199.0057,8740.0867,14423624.23,120436061.57,16015.2073,Provided Total Emissions,True,High,None,Valid,2036,Supplier Target Pathway,17473.4283,6980.6346,6980.6346,6980.6346,10492.7937,0.00048397,0.6005,0.0,1165.866,-59371.7971,101255.6047,0.99,Low,On Track
SUP-0073,Packaging Supplier 073,Packaging,2024,2021,2030,16015.2073,3724.4673,3199.0057,8740.0867,14423624.23,120436061.57,16015.2073,Provided Total Emissions,True,High,None,Valid,2037,Supplier Target Pathway,17473.4283,6980.6346,6980.6346,6980.6346,10492.7937,0.00048397,0.6005,0.0,1165.866,-66352.4317,108236.2393,0.99,Low,On Track
SUP-0073,Packaging Supplier 073,Packaging,2024,2021,2030,16015.2073,3724.4673,3199.0057,8740.0867,14423624.23,120436061.57,16015.2073,Provided Total Emissions,True,High,None,Valid,2038,Supplier Target Pathway,17473.4283,6980.6346,6980.6346,6980.6346,10492.7937,0.00048397,0.6005,0.0,1165.866,-73333.0663,115216.8739,0.99,Low,On Track
SUP-0073,Packaging Supplier 073,Packaging,2024,2021,2030,16015.2073,3724.4673,3199.0057,8740.0867,14423624.23,120436061.57,16015.2073,Provided Total Emissions,True,High,None,Valid,2039,Supplier Target Pathway,17473.4283,6980.6346,6980.6346,6980.6346,10492.7937,0.00048397,0.6005,0.0,1165.866,-80313.7009,122197.5085,0.99,Low,On Track
SUP-0073,Packaging Supplier 073,Packaging,2024,2021,2030,16015.2073,3724.4673,3199.0057,8740.0867,14423624.23,120436061.57,16015.2073,Provided Total Emissions,True,High,None,Valid,2040,Supplier Target Pathway,17473.4283,6980.6346,6980.6346,6980.6346,10492.7937,0.00048397,0.6005,0.0,1165.866,-87294.3355,129178.1431,0.99,Low,On Track
SUP-0074,Agriculture Supplier 074,Agriculture,2024,2020,2040,30189.7905,8412.3522,3688.8515,18908.2226,24196428.53,112116291.4,30189.7905,Provided Total Emissions,True,High,None,Valid,2025,Supplier Target Pathway,26164.4453,10955.0532,22362.0973,22362.0973,3802.348,0.00092419,0.145325,11407.044,760.4696,152918.7539,22362.0973,0.99,Critical,On Track to Glide Path
SUP-0074,Agriculture Supplier 074,Agriculture,2024,2020,2040,30189.7905,8412.3522,3688.8515,18908.2226,24196428.53,112116291.4,30189.7905,Provided Total Emissions,True,High,None,Valid,2026,Supplier Target Pathway,26164.4453,10955.0532,21601.6277,21601.6277,4562.8176,0.00089276,0.17439,10646.5744,760.4696,131317.1262,43963.725,0.99,Critical,On Track to Glide Path
SUP-0074,Agriculture Supplier 074,Agriculture,2024,2020,2040,30189.7905,8412.3522,3688.8515,18908.2226,24196428.53,112116291.4,30189.7905,Provided Total Emissions,True,High,None,Valid,2027,Supplier Target Pathway,26164.4453,10955.0532,20841.1581,20841.1581,5323.2872,0.00086133,0.203455,9886.1048,760.4696,110475.9681,64804.8831,0.99,Critical,On Track to Glide Path
SUP-0074,Agriculture Supplier 074,Agriculture,2024,2020,2040,30189.7905,8412.3522,3688.8515,18908.2226,24196428.53,112116291.4,30189.7905,Provided Total Emissions,True,High,None,Valid,2028,Supplier Target Pathway,26164.4453,10955.0532,20080.6885,20080.6885,6083.7568,0.0008299,0.23252,9125.6352,760.4696,90395.2796,84885.5716,0.99,Critical,On Track to Glide Path
SUP-0074,Agriculture Supplier 074,Agriculture,2024,2020,2040,30189.7905,8412.3522,3688.8515,18908.2226,24196428.53,112116291.4,30189.7905,Provided Total Emissions,True,High,None,Valid,2029,Supplier Target Pathway,26164.4453,10955.0532,19320.2189,19320.2189,6844.2264,0.00079847,0.261585,8365.1656,760.4696,71075.0607,104205.7905,0.99,Critical,On Track to Glide Path
SUP-0074,Agriculture Supplier 074,Agriculture,2024,2020,2040,30189.7905,8412.3522,3688.8515,18908.2226,24196428.53,112116291.4,30189.7905,Provided Total Emissions,True,High,None,Valid,2030,Supplier Target Pathway,26164.4453,10955.0532,18559.7493,18559.7493,7604.696,0.00076704,0.29065,7604.696,760.4696,52515.3114,122765.5398,0.99,Critical,On Track to Glide Path
SUP-0074,Agriculture Supplier 074,Agriculture,2024,2020,2040,30189.7905,8412.3522,3688.8515,18908.2226,24196428.53,112116291.4,30189.7905,Provided Total Emissions,True,High,None,Valid,2031,Supplier Target Pathway,26164.4453,10955.0532,17799.2797,17799.2797,8365.1656,0.00073562,0.319715,6844.2264,760.4696,34716.0317,140564.8195,0.99,Critical,On Track to Glide Path
SUP-0074,Agriculture Supplier 074,Agriculture,2024,2020,2040,30189.7905,8412.3522,3688.8515,18908.2226,24196428.53,112116291.4,30189.7905,Provided Total Emissions,True,High,None,Valid,2032,Supplier Target Pathway,26164.4453,10955.0532,17038.8101,17038.8101,9125.6352,0.00070419,0.34878,6083.7568,760.4696,17677.2216,157603.6296,0.99,Critical,On Track to Glide Path
SUP-0074,Agriculture Supplier 074,Agriculture,2024,2020,2040,30189.7905,8412.3522,3688.8515,18908.2226,24196428.53,112116291.4,30189.7905,Provided Total Emissions,True,High,None,Valid,2033,Supplier Target Pathway,26164.4453,10955.0532,16278.3405,16278.3405,9886.1048,0.00067276,0.377845,5323.2872,760.4696,1398.8811,173881.9701,0.99,Critical,On Track to Glide Path
SUP-0074,Agriculture Supplier 074,Agriculture,2024,2020,2040,30189.7905,8412.3522,3688.8515,18908.2226,24196428.53,112116291.4,30189.7905,Provided Total Emissions,True,High,None,Valid,2034,Supplier Target Pathway,26164.4453,10955.0532,15517.8709,15517.8709,10646.5744,0.00064133,0.40691,4562.8176,760.4696,-14118.9898,189399.841,0.99,Critical,On Track to Glide Path
SUP-0074,Agriculture Supplier 074,Agriculture,2024,2020,2040,30189.7905,8412.3522,3688.8515,18908.2226,24196428.53,112116291.4,30189.7905,Provided Total Emissions,True,High,None,Valid,2035,Supplier Target Pathway,26164.4453,10955.0532,14757.4013,14757.4013,11407.044,0.0006099,0.435975,3802.348,760.4696,-28876.3911,204157.2423,0.99,High,On Track to Glide Path
SUP-0074,Agriculture Supplier 074,Agriculture,2024,2020,2040,30189.7905,8412.3522,3688.8515,18908.2226,24196428.53,112116291.4,30189.7905,Provided Total Emissions,True,High,None,Valid,2036,Supplier Target Pathway,26164.4453,10955.0532,13996.9317,13996.9317,12167.5136,0.00057847,0.46504,3041.8784,760.4696,-42873.3228,218154.174,0.99,High,On Track to Glide Path
SUP-0074,Agriculture Supplier 074,Agriculture,2024,2020,2040,30189.7905,8412.3522,3688.8515,18908.2226,24196428.53,112116291.4,30189.7905,Provided Total Emissions,True,High,None,Valid,2037,Supplier Target Pathway,26164.4453,10955.0532,13236.4621,13236.4621,12927.9832,0.00054704,0.494105,2281.4088,760.4696,-56109.7849,231390.6361,0.99,High,On Track to Glide Path
SUP-0074,Agriculture Supplier 074,Agriculture,2024,2020,2040,30189.7905,8412.3522,3688.8515,18908.2226,24196428.53,112116291.4,30189.7905,Provided Total Emissions,True,High,None,Valid,2038,Supplier Target Pathway,26164.4453,10955.0532,12475.9925,12475.9925,13688.4528,0.00051561,0.52317,1520.9392,760.4696,-68585.7774,243866.6286,0.99,Medium,On Track to Glide Path
SUP-0074,Agriculture Supplier 074,Agriculture,2024,2020,2040,30189.7905,8412.3522,3688.8515,18908.2226,24196428.53,112116291.4,30189.7905,Provided Total Emissions,True,High,None,Valid,2039,Supplier Target Pathway,26164.4453,10955.0532,11715.5228,11715.5228,14448.9225,0.00048418,0.552235,760.4696,760.4696,-80301.3002,255582.1514,0.99,Medium,On Track to Glide Path
SUP-0074,Agriculture Supplier 074,Agriculture,2024,2020,2040,30189.7905,8412.3522,3688.8515,18908.2226,24196428.53,112116291.4,30189.7905,Provided Total Emissions,True,High,None,Valid,2040,Supplier Target Pathway,26164.4453,10955.0532,10955.0532,10955.0532,15209.3921,0.00045275,0.5813,0.0,760.4696,-91256.3534,266537.2046,0.99,Low,On Track
SUP-0075,Metals Supplier 075,Metals,2024,2021,2030,19104.6888,4592.6116,2530.4429,10865.5764,15218241.83,48232106.23,19104.6888,Provided Total Emissions,True,High,None,Valid,2025,Supplier Target Pathway,16696.1315,6910.5288,12346.9748,12346.9748,4349.1567,0.00081133,0.260489,5436.4459,1087.2892,29116.198,12346.9748,0.99,Critical,On Track to Glide Path
SUP-0075,Metals Supplier 075,Metals,2024,2021,2030,19104.6888,4592.6116,2530.4429,10865.5764,15218241.83,48232106.23,19104.6888,Provided Total Emissions,True,High,None,Valid,2026,Supplier Target Pathway,16696.1315,6910.5288,11259.6856,11259.6856,5436.4459,0.00073988,0.325611,4349.1567,1087.2892,17856.5124,23606.6604,0.99,Critical,On Track to Glide Path
SUP-0075,Metals Supplier 075,Metals,2024,2021,2030,19104.6888,4592.6116,2530.4429,10865.5764,15218241.83,48232106.23,19104.6888,Provided Total Emissions,True,High,None,Valid,2027,Supplier Target Pathway,16696.1315,6910.5288,10172.3964,10172.3964,6523.7351,0.00066843,0.390733,3261.8676,1087.2892,7684.116,33779.0568,0.99,Critical,On Track to Glide Path
SUP-0075,Metals Supplier 075,Metals,2024,2021,2030,19104.6888,4592.6116,2530.4429,10865.5764,15218241.83,48232106.23,19104.6888,Provided Total Emissions,True,High,None,Valid,2028,Supplier Target Pathway,16696.1315,6910.5288,9085.1072,9085.1072,7611.0243,0.00059699,0.455856,2174.5784,1087.2892,-1400.9912,42864.164,0.99,High,On Track to Glide Path
SUP-0075,Metals Supplier 075,Metals,2024,2021,2030,19104.6888,4592.6116,2530.4429,10865.5764,15218241.83,48232106.23,19104.6888,Provided Total Emissions,True,High,None,Valid,2029,Supplier Target Pathway,16696.1315,6910.5288,7997.818,7997.818,8698.3135,0.00052554,0.520978,1087.2892,1087.2892,-9398.8092,50861.982,0.99,High,On Track to Glide Path
SUP-0075,Metals Supplier 075,Metals,2024,2021,2030,19104.6888,4592.6116,2530.4429,10865.5764,15218241.83,48232106.23,19104.6888,Provided Total Emissions,True,High,None,Valid,2030,Supplier Target Pathway,16696.1315,6910.5288,6910.5288,6910.5288,9785.6027,0.0004541,0.5861,0.0,1087.2892,-16309.338,57772.5108,0.99,Low,On Track
SUP-0075,Metals Supplier 075,Metals,2024,2021,2030,19104.6888,4592.6116,2530.4429,10865.5764,15218241.83,48232106.23,19104.6888,Provided Total Emissions,True,High,None,Valid,2031,Supplier Target Pathway,16696.1315,6910.5288,6910.5288,6910.5288,9785.6027,0.0004541,0.5861,0.0,1087.2892,-23219.8668,64683.0396,0.99,Low,On Track
SUP-0075,Metals Supplier 075,Metals,2024,2021,2030,19104.6888,4592.6116,2530.4429,10865.5764,15218241.83,48232106.23,19104.6888,Provided Total Emissions,True,High,None,Valid,2032,Supplier Target Pathway,16696.1315,6910.5288,6910.5288,6910.5288,9785.6027,0.0004541,0.5861,0.0,1087.2892,-30130.3956,71593.5684,0.99,Low,On Track
