Supplier_ID,Supplier_Name,Supplier_Industry,Supplier_Year,Gross_Spend,Revenue,Reported_Emissions,Scope1_Emission,Scope2_Emission,Scope3_Emission,Baseline_Year,Target_Year,Target_Reduction_Percentage,Interim_Target_Reduction_Percentage,Industry_Baseline_Year,Industry_Target_Year,Industry_Reduction_Percentage,Industry_Emission_Factor,Spend_Based_Emission_Factor,Revenue_Based_Emission_Intensity,Total_Emission_Value,Emission_Source_Flag,Emissions_Data_Available_Flag,Spend_Based_Emission,Revenue_Based_Emission,Spend_Based_vs_Actual,Revenue_Based_vs_Actual,Spend_Based_Variance_Percentage,Revenue_Based_Variance_Percentage,Data_Quality_Flag,Missing_Parameter_Flag,Base_Confidence_Score,Validation_Flag
SUP-0076,Chemicals Supplier 076,Chemicals,2017,13231531.92,41134614.74,11999.159,1135.2537,2009.3878,8605.7251,2018.0,2035.0,0.4347,0.1718,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,11999.159,Provided Total Emissions,True,13251.2469,19384.2759,1252.0879,7385.1169,0.104348,0.61547,High,None,0.95,Valid
SUP-0076,Chemicals Supplier 076,Chemicals,2018,13981725.11,38408987.69,12639.7671,1272.7909,2073.7099,8636.1524,2018.0,2035.0,0.4347,0.1718,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,12639.7671,Provided Total Emissions,True,14002.5579,18099.8514,1362.7908,5460.0843,0.107818,0.431977,High,None,0.95,Valid
SUP-0076,Chemicals Supplier 076,Chemicals,2019,11992391.28,43227910.94,15627.347,1918.5885,1204.9355,11881.4883,2018.0,2035.0,0.4347,0.1718,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,15627.347,Provided Total Emissions,True,12010.2599,20370.7208,-3617.0871,4743.3738,-0.231459,0.30353,High,None,0.95,Valid
SUP-0076,Chemicals Supplier 076,Chemicals,2020,15728020.93,43223165.75,15633.8994,3659.3994,2234.8877,9611.7216,2018.0,2035.0,0.4347,0.1718,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,15633.8994,Provided Total Emissions,True,15751.4557,20368.4846,117.5563,4734.5852,0.007519,0.302841,High,None,0.95,Valid
SUP-0076,Chemicals Supplier 076,Chemicals,2021,14472960.57,47484900.29,17242.9658,3217.1797,2342.9038,12472.6953,2018.0,2035.0,0.4347,0.1718,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,17242.9658,Provided Total Emissions,True,14494.5253,22376.7844,-2748.4405,5133.8186,-0.159395,0.297734,High,None,0.95,Valid
SUP-0076,Chemicals Supplier 076,Chemicals,2022,15330857.59,39673600.74,12664.0205,1012.0744,825.3565,10993.7916,2018.0,2035.0,0.4347,0.1718,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,12664.0205,Provided Total Emissions,True,15353.7006,18695.7876,2689.6801,6031.7671,0.212388,0.476292,High,None,0.95,Valid
SUP-0076,Chemicals Supplier 076,Chemicals,2023,13391394.83,44386551.72,13654.4523,2480.0389,2812.3615,8485.3076,2018.0,2035.0,0.4347,0.1718,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,13654.4523,Provided Total Emissions,True,13411.348,20916.7186,-243.1043,7262.2663,-0.017804,0.531861,High,None,0.95,Valid
SUP-0076,Chemicals Supplier 076,Chemicals,2024,15916390.39,63998237.61,21781.5845,5125.7204,2293.7183,14465.8495,2018.0,2035.0,0.4347,0.1718,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,21781.5845,Provided Total Emissions,True,15940.1058,30158.5295,-5841.4787,8376.945,-0.268184,0.384588,High,None,0.95,Valid
SUP-0077,Packaging Supplier 077,Packaging,2015,386082.37,1876788.48,318.8556,58.6678,54.9768,214.9952,2018.0,2030.0,0.6421,0.3614,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,318.8556,Provided Total Emissions,True,417.0848,1481.6494,98.2292,1162.7938,0.308068,3.646772,High,None,0.95,Valid
SUP-0077,Packaging Supplier 077,Packaging,2016,388236.44,2305606.69,307.4867,35.5216,47.4897,230.5924,2018.0,2030.0,0.6421,0.3614,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,307.4867,Provided Total Emissions,True,419.4118,1820.1843,111.9251,1512.6976,0.364,4.919554,High,None,0.95,Valid
SUP-0077,Packaging Supplier 077,Packaging,2017,436262.43,2530849.29,319.0824,30.948,25.4746,274.9959,2018.0,2030.0,0.6421,0.3614,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,319.0824,Provided Total Emissions,True,471.2943,1998.0043,152.2119,1678.9219,0.47703,5.261719,High,None,0.95,Valid
SUP-0077,Packaging Supplier 077,Packaging,2018,390292.95,2480959.08,248.6256,30.115,34.2874,167.4944,2018.0,2030.0,0.6421,0.3614,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,248.6256,Provided Total Emissions,True,421.6335,1958.618,173.0079,1709.9924,0.695857,6.877781,High,None,0.95,Valid
SUP-0077,Packaging Supplier 077,Packaging,2019,385788.43,3010643.91,266.2393,65.4461,53.1564,140.5188,2018.0,2030.0,0.6421,0.3614,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,266.2393,Provided Total Emissions,True,416.7672,2376.7829,150.5279,2110.5436,0.565386,7.927243,High,None,0.95,Valid
SUP-0077,Packaging Supplier 077,Packaging,2020,447902.28,2098274.26,337.0618,53.9184,29.6485,255.3002,2018.0,2030.0,0.6421,0.3614,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,337.0618,Provided Total Emissions,True,483.8688,1656.5036,146.807,1319.4418,0.435549,3.91454,High,None,0.95,Valid
SUP-0077,Packaging Supplier 077,Packaging,2021,519938.42,3100136.59,345.1167,86.6527,70.7113,185.4901,2018.0,2030.0,0.6421,0.3614,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,345.1167,Provided Total Emissions,True,561.6895,2447.4338,216.5728,2102.3171,0.627535,6.091612,High,None,0.95,Valid
SUP-0077,Packaging Supplier 077,Packaging,2022,625623.27,2653415.21,413.6172,105.934,49.9278,228.5003,2018.0,2030.0,0.6421,0.3614,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,413.6172,Provided Total Emissions,True,675.8608,2094.7652,262.2436,1681.148,0.634025,4.064502,High,None,0.95,Valid
SUP-0077,Packaging Supplier 077,Packaging,2023,609500.67,3768512.27,403.8538,112.4133,28.1003,258.8601,2018.0,2030.0,0.6421,0.3614,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,403.8538,Provided Total Emissions,True,658.4436,2975.0897,254.5898,2571.2359,0.630401,6.366749,High,None,0.95,Valid
SUP-0077,Packaging Supplier 077,Packaging,2024,603398.41,5012554.34,368.6382,80.429,32.5647,257.7497,2018.0,2030.0,0.6421,0.3614,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,368.6382,Provided Total Emissions,True,651.8513,3957.2111,283.2131,3588.5729,0.768268,9.734675,High,None,0.95,Valid
SUP-0078,Metals Supplier 078,Metals,2015,14585847.49,99121824.54,16727.625,3323.3005,1644.0023,12700.9707,2021.0,2040.0,0.2592,0.1569,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,16727.625,Provided Total Emissions,True,14687.2191,64437.1157,-2040.4059,47709.4907,-0.121978,2.852138,High,None,0.95,Valid
SUP-0078,Metals Supplier 078,Metals,2016,16144702.76,93474038.82,14381.2814,1298.6579,1922.0779,10885.529,2021.0,2040.0,0.2592,0.1569,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,14381.2814,Provided Total Emissions,True,16256.9084,60765.6032,1875.627,46384.3218,0.130421,3.225326,High,None,0.95,Valid
SUP-0078,Metals Supplier 078,Metals,2017,13468426.16,114665498.83,15148.6706,2087.7518,2916.926,9975.3322,2021.0,2040.0,0.2592,0.1569,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,15148.6706,Provided Total Emissions,True,13562.0317,74541.7475,-1586.6389,59393.0769,-0.104738,3.920679,High,None,0.95,Valid
SUP-0078,Metals Supplier 078,Metals,2018,17845798.32,87612229.39,16427.7088,3299.1605,3094.2077,10554.401,2021.0,2040.0,0.2592,0.1569,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,16427.7088,Provided Total Emissions,True,17969.8266,56954.9581,1542.1178,40527.2493,0.093873,2.467006,High,None,0.95,Valid
SUP-0078,Metals Supplier 078,Metals,2019,19683401.03,133321669.95,16364.6187,2275.6015,1834.9069,12409.4446,2021.0,2040.0,0.2592,0.1569,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,16364.6187,Provided Total Emissions,True,19820.2007,86669.7512,3455.582,70305.1325,0.211162,4.296167,High,None,0.95,Valid
SUP-0078,Metals Supplier 078,Metals,2020,21649774.3,168864127.83,18722.8263,4155.0188,2252.5483,11193.4875,2021.0,2040.0,0.2592,0.1569,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,18722.8263,Provided Total Emissions,True,21800.2402,109775.1922,3077.4139,91052.3659,0.164367,4.863174,High,None,0.95,Valid
SUP-0078,Metals Supplier 078,Metals,2021,21108845.56,139270178.23,18414.7725,2181.4125,3585.1038,12866.188,2021.0,2040.0,0.2592,0.1569,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,18414.7725,Provided Total Emissions,True,21255.552,90536.7575,2840.7795,72121.985,0.154266,3.916529,High,None,0.95,Valid
SUP-0078,Metals Supplier 078,Metals,2022,25699910.98,139725167.6,22855.2851,6027.5046,2989.2684,14210.0917,2021.0,2040.0,0.2592,0.1569,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,22855.2851,Provided Total Emissions,True,25878.5254,90832.537,3023.2403,67977.2519,0.132278,2.974247,High,None,0.95,Valid
SUP-0078,Metals Supplier 078,Metals,2023,26323443.32,222882264.63,17552.6946,1504.8651,2293.0338,14003.1307,2021.0,2040.0,0.2592,0.1569,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,17552.6946,Provided Total Emissions,True,26506.3913,144891.3026,8953.6967,127338.608,0.510104,7.254647,High,None,0.95,Valid
SUP-0078,Metals Supplier 078,Metals,2024,24715249.31,192905069.32,19046.8071,3454.5027,1713.6012,14283.8822,2021.0,2040.0,0.2592,0.1569,2019,2030.0,0.3852,158.2904,0.00100695,0.00065008,19046.8071,Provided Total Emissions,True,24887.0203,125403.7275,5840.2132,106356.9204,0.306624,5.583976,High,None,0.95,Valid
SUP-0079,Logistics Supplier 079,Logistics,2015,10204100.99,44560562.41,3305.002,632.474,399.424,2395.1132,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787,3305.002,Provided Total Emissions,True,2280.5145,21294.156,-1024.4875,17989.154,-0.309981,5.443008,High,None,0.95,Valid
SUP-0079,Logistics Supplier 079,Logistics,2016,13942105.02,46593829.06,4144.0119,389.3573,461.4578,3401.2034,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787,4144.0119,Provided Total Emissions,True,3115.9211,22265.7931,-1028.0908,18121.7812,-0.248091,4.373004,High,None,0.95,Valid
SUP-0079,Logistics Supplier 079,Logistics,2017,12658776.24,54166482.65,3385.6007,778.1777,529.8683,1935.2826,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787,3385.6007,Provided Total Emissions,True,2829.1099,25884.5371,-556.4908,22498.9364,-0.16437,6.645478,High,None,0.95,Valid
SUP-0079,Logistics Supplier 079,Logistics,2018,13683022.97,54713001.31,3606.0602,591.3204,514.2639,2878.632,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787,3606.0602,Provided Total Emissions,True,3058.0188,26145.7019,-548.0414,22539.6417,-0.151978,6.25049,High,None,0.95,Valid
SUP-0079,Logistics Supplier 079,Logistics,2019,12609242.15,61646178.59,3977.8503,349.643,248.6592,3446.5296,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787,3977.8503,Provided Total Emissions,True,2818.0395,29458.8594,-1159.8108,25481.0091,-0.291567,6.405723,High,None,0.95,Valid
SUP-0079,Logistics Supplier 079,Logistics,2020,16035395.58,60589357.34,4432.1876,641.759,922.3392,2793.7869,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787,4432.1876,Provided Total Emissions,True,3583.7506,28953.8362,-848.437,24521.6486,-0.191426,5.532629,High,None,0.95,Valid
SUP-0079,Logistics Supplier 079,Logistics,2021,15172679.16,75912478.69,4459.6911,784.5813,786.7025,2797.2736,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787,4459.6911,Provided Total Emissions,True,3390.9421,36276.2962,-1068.749,31816.6051,-0.239646,7.134262,High,None,0.95,Valid
SUP-0079,Logistics Supplier 079,Logistics,2022,17588346.65,55684678.21,4492.2205,1203.1137,652.0845,3005.1577,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787,4492.2205,Provided Total Emissions,True,3930.8196,26610.0372,-561.4009,22117.8167,-0.124972,4.923582,High,None,0.95,Valid
SUP-0079,Logistics Supplier 079,Logistics,2023,15063765.25,73113563.78,3499.1923,712.9805,408.262,2534.6706,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787,3499.1923,Provided Total Emissions,True,3366.6009,34938.7787,-132.5914,31439.5864,-0.037892,8.984812,High,None,0.95,Valid
SUP-0079,Logistics Supplier 079,Logistics,2024,15324883.31,68962601.81,4203.5841,1014.8158,798.4051,2183.0154,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787,4203.5841,Provided Total Emissions,True,3424.9582,32955.1585,-778.6259,28751.5744,-0.185229,6.839776,High,None,0.95,Valid
SUP-0080,Packaging Supplier 080,Packaging,2015,18527474.05,129992713.02,29407.4796,6933.655,3609.9139,20393.2817,2019.0,2040.0,0.6923,0.3022,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,29407.4796,Provided Total Emissions,True,20015.2302,102624.0472,-9392.2494,73216.5676,-0.319383,2.489726,High,None,0.95,Valid
SUP-0080,Packaging Supplier 080,Packaging,2016,21425904.69,178955677.61,34740.205,3053.7954,4034.3893,25669.4216,2019.0,2040.0,0.6923,0.3022,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,34740.205,Provided Total Emissions,True,23146.4048,141278.3492,-11593.8002,106538.1442,-0.333729,3.06671,High,None,0.95,Valid
SUP-0080,Packaging Supplier 080,Packaging,2017,20232444.26,159931082.77,24760.1313,4252.3431,2973.4077,15510.0249,2019.0,2040.0,0.6923,0.3022,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,24760.1313,Provided Total Emissions,True,21857.1095,126259.1926,-2903.0218,101499.0613,-0.117246,4.099294,High,None,0.95,Valid
SUP-0080,Packaging Supplier 080,Packaging,2018,25912714.61,163131649.84,32792.1116,8690.4755,3591.9316,18902.7769,2019.0,2040.0,0.6923,0.3022,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,32792.1116,Provided Total Emissions,True,27993.5056,128785.9123,-4798.606,95993.8007,-0.146334,2.927344,High,None,0.95,Valid
SUP-0080,Packaging Supplier 080,Packaging,2019,25644010.0,189163696.6,38285.5647,6222.4078,7769.3926,22441.6123,2019.0,2040.0,0.6923,0.3022,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,38285.5647,Provided Total Emissions,True,27703.224,149337.1719,-10582.3407,111051.6072,-0.276406,2.900613,High,None,0.95,Valid
SUP-0080,Packaging Supplier 080,Packaging,2020,24280117.03,217821673.5,22819.2577,5726.3424,3357.5654,12735.5099,2019.0,2040.0,0.6923,0.3022,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,22819.2577,Provided Total Emissions,True,26229.8104,171961.4984,3410.5527,149142.2407,0.149459,6.535806,High,None,0.95,Valid
SUP-0080,Packaging Supplier 080,Packaging,2021,24259801.81,209792825.66,30357.8644,6400.621,2289.6068,22016.4491,2019.0,2040.0,0.6923,0.3022,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,30357.8644,Provided Total Emissions,True,26207.8639,165623.0441,-4150.0005,135265.1797,-0.136703,4.455688,High,None,0.95,Valid
SUP-0080,Packaging Supplier 080,Packaging,2022,26639312.85,158895710.93,27568.9601,3130.9643,3468.3558,20630.4644,2019.0,2040.0,0.6923,0.3022,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,27568.9601,Provided Total Emissions,True,28778.4497,125441.808,1209.4896,97872.8479,0.043871,3.55011,High,None,0.95,Valid
SUP-0080,Packaging Supplier 080,Packaging,2023,28123847.98,197768098.72,37104.7175,3307.3621,4013.2071,28203.1158,2019.0,2040.0,0.6923,0.3022,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,37104.7175,Provided Total Emissions,True,30382.193,156130.0032,-6722.5245,119025.2857,-0.181177,3.207821,High,None,0.95,Valid
SUP-0080,Packaging Supplier 080,Packaging,2024,30381184.14,132483784.12,30742.1821,4986.301,3425.3642,20712.7584,2019.0,2040.0,0.6923,0.3022,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,30742.1821,Provided Total Emissions,True,32820.7932,104590.6482,2078.6111,73848.4661,0.067614,2.402187,High,None,0.95,Valid
SUP-0081,Textiles Supplier 081,Textiles,2015,8991749.29,52629125.04,2031.5668,565.8856,465.0766,1058.0159,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,2031.5668,Provided Total Emissions,True,2627.4791,9127.4692,595.9123,7095.9024,0.293326,3.492823,High,None,0.95,Valid
SUP-0081,Textiles Supplier 081,Textiles,2016,9020787.14,55536410.95,1658.1094,366.6955,375.5155,908.8081,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,1658.1094,Provided Total Emissions,True,2635.9642,9631.6798,977.8548,7973.5704,0.589741,4.808832,High,None,0.95,Valid
SUP-0081,Textiles Supplier 081,Textiles,2017,9344227.97,51635285.21,1870.0071,368.2946,177.8824,1488.8102,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,1870.0071,Provided Total Emissions,True,2730.4769,8955.1075,860.4698,7085.1004,0.460143,3.788809,High,None,0.95,Valid
SUP-0081,Textiles Supplier 081,Textiles,2018,8857705.76,53744392.3,1188.7375,109.0504,254.2311,868.5311,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,1188.7375,Provided Total Emissions,True,2588.3102,9320.89,1399.5727,8132.1525,1.177361,6.840999,High,None,0.95,Valid
SUP-0081,Textiles Supplier 081,Textiles,2019,9685779.61,58865744.8,1721.9769,148.7091,342.2108,1325.9048,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,1721.9769,Provided Total Emissions,True,2830.2817,10209.0861,1108.3048,8487.1092,0.643623,4.928701,High,None,0.95,Valid
SUP-0081,Textiles Supplier 081,Textiles,2020,8225981.68,47777683.28,1508.6315,141.1107,287.2845,1067.0902,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,1508.6315,Provided Total Emissions,True,2403.7141,8286.0836,895.0826,6777.4521,0.593308,4.49245,High,None,0.95,Valid
SUP-0081,Textiles Supplier 081,Textiles,2021,8975499.58,50554518.77,1840.9117,202.3816,199.6633,1517.3505,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,1840.9117,Provided Total Emissions,True,2622.7307,8767.6702,781.819,6926.7585,0.424691,3.762678,High,None,0.95,Valid
SUP-0081,Textiles Supplier 081,Textiles,2022,9821338.35,54632387.28,2732.0682,526.6157,369.0755,1650.4048,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,2732.0682,Provided Total Emissions,True,2869.8933,9474.8949,137.8251,6742.8267,0.050447,2.46803,High,None,0.95,Valid
SUP-0081,Textiles Supplier 081,Textiles,2023,8795059.99,46993349.26,2327.0328,250.0503,297.6002,1535.6233,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,2327.0328,Provided Total Emissions,True,2570.0045,8150.0566,242.9717,5823.0238,0.104413,2.502338,High,None,0.95,Valid
SUP-0081,Textiles Supplier 081,Textiles,2024,8578168.28,47650478.58,1605.4681,373.6896,220.4625,1125.1031,,,,,2019,2030.0,0.3171,401.7335,0.00029221,0.00017343,1605.4681,Provided Total Emissions,True,2506.6266,8264.0225,901.1585,6658.5544,0.561306,4.147422,High,None,0.95,Valid
SUP-0082,Packaging Supplier 082,Packaging,2015,17949131.76,154541827.04,25142.4274,6475.0274,5525.7901,11605.4849,2018.0,2030.0,0.3671,0.1475,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,25142.4274,Provided Total Emissions,True,19390.447,122004.5908,-5751.9804,96862.1634,-0.228776,3.852538,High,None,0.95,Valid
SUP-0082,Packaging Supplier 082,Packaging,2016,18845123.39,144422278.87,20254.5195,3231.7274,3978.3942,13012.1103,2018.0,2030.0,0.3671,0.1475,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,20254.5195,Provided Total Emissions,True,20358.3868,114015.6123,103.8673,93761.0928,0.005128,4.629144,High,None,0.95,Valid
SUP-0082,Packaging Supplier 082,Packaging,2017,19938672.77,171047577.49,24327.9383,5280.7735,2673.806,15090.3284,2018.0,2030.0,0.3671,0.1475,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,24327.9383,Provided Total Emissions,True,21539.7482,135035.2205,-2788.1901,110707.2822,-0.114609,4.550623,High,None,0.95,Valid
SUP-0082,Packaging Supplier 082,Packaging,2018,20512339.99,127759931.14,24374.3341,3147.0054,3925.8172,18475.9103,2018.0,2030.0,0.3671,0.1475,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,24374.3341,Provided Total Emissions,True,22159.4809,100861.3552,-2214.8532,76487.0211,-0.090868,3.138015,High,None,0.95,Valid
SUP-0082,Packaging Supplier 082,Packaging,2019,20877925.45,179261813.84,28796.9816,6421.9777,3021.057,19310.0091,2018.0,2030.0,0.3671,0.1475,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,28796.9816,Provided Total Emissions,True,22554.4229,141520.0316,-6242.5587,112723.05,-0.216778,3.914405,High,None,0.95,Valid
SUP-0082,Packaging Supplier 082,Packaging,2020,25039202.96,158426906.13,24915.5579,5527.103,1782.0257,19917.3412,2018.0,2030.0,0.3671,0.1475,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,24915.5579,Provided Total Emissions,True,27049.851,125071.7053,2134.2931,100156.1474,0.085661,4.019824,High,None,0.95,Valid
SUP-0082,Packaging Supplier 082,Packaging,2021,25194013.78,156491136.35,33055.9905,3156.6826,2132.4755,29074.4593,2018.0,2030.0,0.3671,0.1475,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,33055.9905,Provided Total Emissions,True,27217.0931,123543.4925,-5838.8974,90487.502,-0.176637,2.737401,High,None,0.95,Valid
SUP-0082,Packaging Supplier 082,Packaging,2022,26592220.65,165964737.1,35186.5812,7731.8582,4515.5058,21455.6056,2018.0,2030.0,0.3671,0.1475,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,35186.5812,Provided Total Emissions,True,28727.576,131022.5214,-6459.0052,95835.9402,-0.183564,2.72365,High,None,0.95,Valid
SUP-0082,Packaging Supplier 082,Packaging,2023,27146492.45,176508356.86,37861.6917,5193.9527,5052.8345,28019.8678,2018.0,2030.0,0.3671,0.1475,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,37861.6917,Provided Total Emissions,True,29326.3558,139346.2874,-8535.3359,101484.5957,-0.225435,2.680403,High,None,0.95,Valid
SUP-0082,Packaging Supplier 082,Packaging,2024,28407683.17,189393402.34,40116.1832,9713.4814,2930.5859,25125.5516,2018.0,2030.0,0.3671,0.1475,2018,2040.0,0.3112,702.4188,0.0010803,0.00078946,40116.1832,Provided Total Emissions,True,30688.8201,149518.5154,-9427.3631,109402.3322,-0.235001,2.727137,High,None,0.95,Valid
SUP-0083,Logistics Supplier 083,Logistics,2015,27231750.34,65124616.39,4867.926,879.08,1054.8012,3023.2434,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787,4867.926,Provided Total Emissions,True,6086.0239,31121.1004,1218.0979,26253.1744,0.250229,5.393092,High,None,0.95,Valid
SUP-0083,Logistics Supplier 083,Logistics,2016,24012808.87,66748700.05,3950.5999,865.233,567.5246,2390.0561,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787,3950.5999,Provided Total Emissions,True,5366.6227,31897.2013,1416.0228,27946.6014,0.358432,7.074015,High,None,0.95,Valid
SUP-0083,Logistics Supplier 083,Logistics,2017,23977666.22,62843192.7,4170.5443,892.8304,577.0566,2886.7148,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787,4170.5443,Provided Total Emissions,True,5358.7686,30030.8765,1188.2243,25860.3322,0.284909,6.200709,High,None,0.95,Valid
SUP-0083,Logistics Supplier 083,Logistics,2018,28479697.94,57439256.64,5454.5303,1358.4843,807.2369,3530.2173,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787,5454.5303,Provided Total Emissions,True,6364.9277,27448.4976,910.3974,21993.9673,0.166907,4.032239,High,None,0.95,Valid
SUP-0083,Logistics Supplier 083,Logistics,2019,17769967.12,60783129.23,3152.8678,582.3323,544.8657,2351.0998,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787,3152.8678,Provided Total Emissions,True,3971.41,29046.434,818.5422,25893.5662,0.259618,8.212703,High,None,0.95,Valid
SUP-0083,Logistics Supplier 083,Logistics,2020,24108598.36,62157134.25,4042.7028,953.9731,602.6973,2599.684,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787,4042.7028,Provided Total Emissions,True,5388.0306,29703.0297,1345.3278,25660.3269,0.332779,6.34732,High,None,0.95,Valid
SUP-0083,Logistics Supplier 083,Logistics,2021,21429069.6,50886526.23,4227.4069,708.3567,413.4149,2928.0605,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787,4227.4069,Provided Total Emissions,True,4789.1828,24317.1443,561.7759,20089.7374,0.132889,4.75226,High,None,0.95,Valid
SUP-0083,Logistics Supplier 083,Logistics,2022,23070927.74,64372190.24,3704.0946,443.0342,574.964,2690.664,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787,3704.0946,Provided Total Emissions,True,5156.1216,30761.5385,1452.027,27057.4439,0.392006,7.304739,High,None,0.95,Valid
SUP-0083,Logistics Supplier 083,Logistics,2023,25564598.24,74457096.66,5096.8692,1064.3688,740.1789,3180.1843,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787,5096.8692,Provided Total Emissions,True,5713.4321,35580.8128,616.5629,30483.9436,0.120969,5.980915,High,None,0.95,Valid
SUP-0083,Logistics Supplier 083,Logistics,2024,19985712.58,60606542.27,3352.7019,807.0083,435.321,2288.8372,,,,,2019,2040.0,0.4616,591.6386,0.00022349,0.00047787,3352.7019,Provided Total Emissions,True,4466.6069,28962.0484,1113.905,25609.3465,0.332241,7.63842,High,None,0.95,Valid
SUP-0084,Chemicals Supplier 084,Chemicals,2015,16568788.6,97541090.08,15140.7785,3904.4605,2459.3944,9061.4912,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,15140.7785,Provided Total Emissions,True,16593.4761,45965.2633,1452.6976,30824.4848,0.095946,2.035859,High,None,0.95,Valid
SUP-0084,Chemicals Supplier 084,Chemicals,2016,14384996.3,122053283.16,12312.9318,2576.9148,1136.8107,8383.0636,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,12312.9318,Provided Total Emissions,True,14406.4299,57516.3892,2093.4981,45203.4574,0.170024,3.671218,High,None,0.95,Valid
SUP-0084,Chemicals Supplier 084,Chemicals,2017,15263523.65,93410801.31,12455.1115,1636.9177,2490.8684,8781.2259,,,,,2019,2035.0,0.5229,506.3191,0.00100149,0.00047124,12455.1115,Provided Total Emissions,True,15286.2663,44018.906,2831.1548,31563.7945,0.227309,2.534204,High,None,0.95,Valid
