SupplierID,SupplierName,Industry,Region,Country,ForecastMethod,Year,YearStatus,ActualEmissions_tCO2e,ForecastEmissions_tCO2e,BaselineEmissions_tCO2e,NetZeroPathway_tCO2e,ReductionVs2025_tCO2e,ReductionVs2025Pct,DefaultScenarioLabel
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2023,Actual,8744.4,,,,-344.4,-0.041,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2024,Actual,8534.4,,,,-134.4,-0.016,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2025,Actual,8400.0,,9274.3,,0.0,0.0,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2026,Forecast,,7916.8,9274.3,,483.2,0.0575,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2027,Forecast,,7411.0,9274.3,,989.0,0.1177,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2028,Forecast,,6881.7,9274.3,,1518.3,0.1807,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2029,Forecast,,6328.3,9274.3,,2071.7,0.2466,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2030,Forecast,,5750.1,9274.3,5750.1,2649.9,0.3155,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2031,Forecast,,5571.8,9274.3,5462.6,2828.2,0.3367,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2032,Forecast,,5384.1,9274.3,5175.0,3015.9,0.359,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2033,Forecast,,5186.7,9274.3,4887.5,3213.3,0.3825,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2034,Forecast,,4979.2,9274.3,4600.0,3420.8,0.4072,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2035,Forecast,,4761.4,9274.3,4312.5,3638.6,0.4332,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2036,Forecast,,4532.8,9274.3,4025.0,3867.2,0.4604,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2037,Forecast,,4293.3,9274.3,3737.5,4106.7,0.4889,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2038,Forecast,,4042.3,9274.3,3450.0,4357.7,0.5188,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2039,Forecast,,3779.5,9274.3,3162.5,4620.5,0.5501,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2040,Forecast,,3504.6,9274.3,2875.0,4895.4,0.5828,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2041,Forecast,,3217.3,9274.3,2587.5,5182.7,0.617,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2042,Forecast,,2917.0,9274.3,2300.0,5483.0,0.6527,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2043,Forecast,,2603.4,9274.3,2012.5,5796.6,0.6901,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2044,Forecast,,2276.1,9274.3,1725.0,6123.9,0.729,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2045,Forecast,,1934.7,9274.3,1437.5,6465.3,0.7697,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2046,Forecast,,1578.7,9274.3,1150.0,6821.3,0.8121,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2047,Forecast,,1207.7,9274.3,862.5,7192.3,0.8562,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2048,Forecast,,821.2,9274.3,575.0,7578.8,0.9022,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2049,Forecast,,418.8,9274.3,287.5,7981.2,0.9501,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-038,Urban Merch Partners,Retail,EMEA,United Kingdom,Supplier Target,2050,Forecast,,0,9274.3,0.0,8400.0,1.0,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2018,Actual,8598.8,,,,-1198.8,-0.162,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2019,Actual,8413.8,,,,-1013.8,-0.137,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2020,Actual,8236.2,,,,-836.2,-0.113,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2021,Actual,8058.6,,,,-658.6,-0.089,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2022,Actual,7940.2,,,,-540.2,-0.073,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2023,Actual,7703.4,,,,-303.4,-0.041,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2024,Actual,7518.4,,,,-118.4,-0.016,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2025,Actual,7400.0,,8170.2,,0.0,0.0,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2026,Forecast,,7095.1,8170.2,,304.9,0.0412,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2027,Forecast,,6775.1,8170.2,,624.9,0.0844,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2028,Forecast,,6439.4,8170.2,,960.6,0.1298,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2029,Forecast,,6087.6,8170.2,,1312.4,0.1774,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2030,Forecast,,5719.1,8170.2,5719.1,1680.9,0.2271,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2031,Forecast,,5541.8,8170.2,5433.2,1858.2,0.2511,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2032,Forecast,,5355.2,8170.2,5147.2,2044.8,0.2763,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2033,Forecast,,5158.8,8170.2,4861.3,2241.2,0.3029,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2034,Forecast,,4952.5,8170.2,4575.3,2447.5,0.3307,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2035,Forecast,,4735.8,8170.2,4289.4,2664.2,0.36,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2036,Forecast,,4508.5,8170.2,4003.4,2891.5,0.3907,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2037,Forecast,,4270.2,8170.2,3717.4,3129.8,0.4229,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2038,Forecast,,4020.5,8170.2,3431.5,3379.5,0.4567,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2039,Forecast,,3759.2,8170.2,3145.5,3640.8,0.492,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2040,Forecast,,3485.8,8170.2,2859.6,3914.2,0.5289,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2041,Forecast,,3200.0,8170.2,2573.6,4200.0,0.5676,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2042,Forecast,,2901.3,8170.2,2287.7,4498.7,0.6079,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2043,Forecast,,2589.4,8170.2,2001.7,4810.6,0.6501,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2044,Forecast,,2263.9,8170.2,1715.7,5136.1,0.6941,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2045,Forecast,,1924.3,8170.2,1429.8,5475.7,0.74,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2046,Forecast,,1570.2,8170.2,1143.8,5829.8,0.7878,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2047,Forecast,,1201.2,8170.2,857.9,6198.8,0.8377,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2048,Forecast,,816.8,8170.2,571.9,6583.2,0.8896,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2049,Forecast,,416.6,8170.2,286.0,6983.4,0.9437,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-039,OmniStore Services,Retail,APAC,Malaysia,Expert Judgement,2050,Forecast,,0,8170.2,0.0,7400.0,1.0,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2018,Actual,7959.7,,,,-1109.7,-0.162,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2019,Actual,7788.4,,,,-938.4,-0.137,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2020,Actual,7624.1,,,,-774.1,-0.113,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2021,Actual,7459.6,,,,-609.6,-0.089,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2022,Actual,7350.0,,,,-500.0,-0.073,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2023,Actual,7130.8,,,,-280.8,-0.041,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2024,Actual,6959.6,,,,-109.6,-0.016,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2025,Actual,6850.0,,7563.0,,0.0,0.0,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2026,Forecast,,6595.7,7563.0,,254.3,0.0371,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2027,Forecast,,6328.5,7563.0,,521.5,0.0761,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2028,Forecast,,6048.0,7563.0,,802.0,0.1171,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2029,Forecast,,5753.8,7563.0,,1096.2,0.16,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2030,Forecast,,5445.3,7563.0,5445.3,1404.7,0.2051,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2031,Forecast,,5276.5,7563.0,5173.1,1573.5,0.2297,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2032,Forecast,,5098.8,7563.0,4900.8,1751.2,0.2557,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2033,Forecast,,4911.8,7563.0,4628.5,1938.2,0.2829,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2034,Forecast,,4715.4,7563.0,4356.3,2134.6,0.3116,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2035,Forecast,,4509.1,7563.0,4084.0,2340.9,0.3417,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2036,Forecast,,4292.6,7563.0,3811.7,2557.4,0.3733,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2037,Forecast,,4065.7,7563.0,3539.5,2784.3,0.4065,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2038,Forecast,,3828.0,7563.0,3267.2,3022.0,0.4412,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2039,Forecast,,3579.2,7563.0,2994.9,3270.8,0.4775,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2040,Forecast,,3318.9,7563.0,2722.7,3531.1,0.5155,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2041,Forecast,,3046.8,7563.0,2450.4,3803.2,0.5552,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2042,Forecast,,2762.4,7563.0,2178.1,4087.6,0.5967,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2043,Forecast,,2465.4,7563.0,1905.9,4384.6,0.6401,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2044,Forecast,,2155.5,7563.0,1633.6,4694.5,0.6853,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2045,Forecast,,1832.2,7563.0,1361.3,5017.8,0.7325,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2046,Forecast,,1495.1,7563.0,1089.1,5354.9,0.7817,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2047,Forecast,,1143.7,7563.0,816.8,5706.3,0.833,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2048,Forecast,,777.7,7563.0,544.5,6072.3,0.8865,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2049,Forecast,,396.6,7563.0,272.3,6453.4,0.9421,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-040,ShelfReady Goods,Retail,AMER,Canada,Expert Judgement,2050,Forecast,,0,7563.0,0.0,6850.0,1.0,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2018,Actual,9993.2,,,,-1393.2,-0.162,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2019,Actual,9778.2,,,,-1178.2,-0.137,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2020,Actual,9571.8,,,,-971.8,-0.113,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2021,Actual,9365.4,,,,-765.4,-0.089,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2022,Actual,9227.8,,,,-627.8,-0.073,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2023,Actual,8952.6,,,,-352.6,-0.041,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2024,Actual,8737.6,,,,-137.6,-0.016,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2025,Actual,8600.0,,9495.1,,0.0,0.0,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2026,Forecast,,8087.8,9495.1,,512.2,0.0596,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2027,Forecast,,7551.6,9495.1,,1048.4,0.1219,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2028,Forecast,,6990.8,9495.1,,1609.2,0.1871,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2029,Forecast,,6404.5,9495.1,,2195.5,0.2553,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2030,Forecast,,5792.0,9495.1,5792.0,2808.0,0.3265,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2031,Forecast,,5612.5,9495.1,5502.4,2987.5,0.3474,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2032,Forecast,,5423.4,9495.1,5212.8,3176.6,0.3694,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2033,Forecast,,5224.5,9495.1,4923.2,3375.5,0.3925,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2034,Forecast,,5015.6,9495.1,4633.6,3584.4,0.4168,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2035,Forecast,,4796.1,9495.1,4344.0,3803.9,0.4423,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2036,Forecast,,4565.9,9495.1,4054.4,4034.1,0.4691,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2037,Forecast,,4324.6,9495.1,3764.8,4275.4,0.4971,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2038,Forecast,,4071.8,9495.1,3475.2,4528.2,0.5265,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2039,Forecast,,3807.1,9495.1,3185.6,4792.9,0.5573,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2040,Forecast,,3530.2,9495.1,2896.0,5069.8,0.5895,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2041,Forecast,,3240.7,9495.1,2606.4,5359.3,0.6232,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2042,Forecast,,2938.3,9495.1,2316.8,5661.7,0.6583,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2043,Forecast,,2622.4,9495.1,2027.2,5977.6,0.6951,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2044,Forecast,,2292.7,9495.1,1737.6,6307.3,0.7334,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2045,Forecast,,1948.8,9495.1,1448.0,6651.2,0.7734,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2046,Forecast,,1590.2,9495.1,1158.4,7009.8,0.8151,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2047,Forecast,,1216.5,9495.1,868.8,7383.5,0.8585,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2048,Forecast,,827.2,9495.1,579.2,7772.8,0.9038,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2049,Forecast,,421.9,9495.1,289.6,8178.1,0.9509,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-041,EcoPack Films,Packaging,EMEA,Germany,Supplier Target,2050,Forecast,,0,9495.1,0.0,8600.0,1.0,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-042,BoxWorks International,Packaging,AMER,United States,Supplier Target,2018,Actual,8947.4,,,,-1247.4,-0.162,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-042,BoxWorks International,Packaging,AMER,United States,Supplier Target,2019,Actual,8754.9,,,,-1054.9,-0.137,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-042,BoxWorks International,Packaging,AMER,United States,Supplier Target,2020,Actual,8570.1,,,,-870.1,-0.113,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-042,BoxWorks International,Packaging,AMER,United States,Supplier Target,2021,Actual,8385.3,,,,-685.3,-0.089,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-042,BoxWorks International,Packaging,AMER,United States,Supplier Target,2022,Actual,8262.1,,,,-562.1,-0.073,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-042,BoxWorks International,Packaging,AMER,United States,Supplier Target,2023,Actual,8015.7,,,,-315.7,-0.041,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-042,BoxWorks International,Packaging,AMER,United States,Supplier Target,2024,Actual,7823.2,,,,-123.2,-0.016,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-042,BoxWorks International,Packaging,AMER,United States,Supplier Target,2025,Actual,7700.0,,8501.4,,0.0,0.0,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-042,BoxWorks International,Packaging,AMER,United States,Supplier Target,2026,Forecast,,7210.0,8501.4,,490.0,0.0636,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-042,BoxWorks International,Packaging,AMER,United States,Supplier Target,2027,Forecast,,6697.3,8501.4,,1002.7,0.1302,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-042,BoxWorks International,Packaging,AMER,United States,Supplier Target,2028,Forecast,,6161.2,8501.4,,1538.8,0.1998,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-042,BoxWorks International,Packaging,AMER,United States,Supplier Target,2029,Forecast,,5600.9,8501.4,,2099.1,0.2726,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-042,BoxWorks International,Packaging,AMER,United States,Supplier Target,2030,Forecast,,5015.8,8501.4,5015.8,2684.2,0.3486,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-042,BoxWorks International,Packaging,AMER,United States,Supplier Target,2031,Forecast,,4860.3,8501.4,4765.0,2839.7,0.3688,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-042,BoxWorks International,Packaging,AMER,United States,Supplier Target,2032,Forecast,,4696.6,8501.4,4514.3,3003.4,0.39,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-042,BoxWorks International,Packaging,AMER,United States,Supplier Target,2033,Forecast,,4524.4,8501.4,4263.5,3175.6,0.4124,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-042,BoxWorks International,Packaging,AMER,United States,Supplier Target,2034,Forecast,,4343.4,8501.4,4012.7,3356.6,0.4359,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-042,BoxWorks International,Packaging,AMER,United States,Supplier Target,2035,Forecast,,4153.4,8501.4,3761.9,3546.6,0.4606,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-042,BoxWorks International,Packaging,AMER,United States,Supplier Target,2036,Forecast,,3954.1,8501.4,3511.1,3745.9,0.4865,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-042,BoxWorks International,Packaging,AMER,United States,Supplier Target,2037,Forecast,,3745.1,8501.4,3260.3,3954.9,0.5136,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-042,BoxWorks International,Packaging,AMER,United States,Supplier Target,2038,Forecast,,3526.1,8501.4,3009.5,4173.9,0.5421,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-042,BoxWorks International,Packaging,AMER,United States,Supplier Target,2039,Forecast,,3296.9,8501.4,2758.7,4403.1,0.5718,FY2030_Add5_Expert3_Growth2_NZ2050
SUP-042,BoxWorks International,Packaging,AMER,United States,Supplier Target,2040,Forecast,,3057.1,8501.4,2507.9,4642.9,0.603,FY2030_Add5_Expert3_Growth2_NZ2050
